Method,Separation Factor,Run,Iteration,SSE,Max Eval,Minimum SSE,Theta 1,Min Theta 1,Theta 2,Min Theta 2,Time/Iter (Minutes),Total Run Time
2C,0.9,14,7,0.004369030650861,8,0.004369030650861,0.9905065269135592,0.9905065269135592,-0.9922071627981016,-0.9922071627981016,0.615,4.92
2C,0.9,15,7,0.0040122444860396,8,0.0040122444860396,0.9946527981435552,0.9946527981435552,-0.9925249396053142,-0.9925249396053142,0.615,4.92
2C,1.0,1,3,0.0107207283412259,4,0.0107207283412259,0.9687028177099312,0.9687028177099312,-0.9921220255057172,-0.9921220255057172,0.615,2.46
2C,1.0,2,4,0.0025299423542718,13,0.0025299423542718,0.9912984564654288,0.9912984564654288,-0.9948951447709996,-0.9948951447709996,0.615,7.995
2C,1.0,3,3,0.0107980132640537,4,0.0107980132640537,0.9685780114968944,0.9685780114968944,-0.992103783776624,-0.992103783776624,0.615,2.46
2C,1.0,4,5,0.0023266287132017,9,0.0023266287132017,0.9906794333429814,0.9906794333429814,-0.9953254206864148,-0.9953254206864148,0.615,5.535
2C,1.0,5,4,0.0026463222559309,5,0.0026463222559309,0.9910773174673556,0.9910773174673556,-0.9947162545719452,-0.9947162545719452,0.615,3.075
2C,1.0,6,4,0.0024573921871475,5,0.0024573921871475,0.9913438275807877,0.9913438275807877,-0.9950180750206928,-0.9950180750206928,0.615,3.075
2C,1.0,7,3,0.0107207083520482,4,0.0107207083520482,0.9687028570928878,0.9687028570928878,-0.9921220255665026,-0.9921220255665026,0.615,2.46
2C,1.0,8,4,0.0022246447238913,6,0.0022246447238913,0.991114881603406,0.991114881603406,-0.9954637683712616,-0.9954637683712616,0.615,3.69
2C,1.0,9,3,0.0107207490012414,4,0.0107207490012414,0.9687028226160322,0.9687028226160322,-0.992121995171939,-0.992121995171939,0.615,2.46
2C,1.0,10,3,0.0107216935436067,4,0.0107216935436067,0.9687015254724268,0.9687015254724268,-0.9921216181415876,-0.9921216181415876,0.615,2.46
2C,1.0,11,4,0.0027385905145902,8,0.0027385905145902,0.9908231035556572,0.9908231035556572,-0.994586555750064,-0.994586555750064,0.615,4.92
2C,1.0,12,3,0.0107207042529679,4,0.0107207042529679,0.9687028433458932,0.9687028433458932,-0.9921220400625244,-0.9921220400625244,0.615,2.46
2C,1.0,13,5,0.0028139278405024,6,0.0028139278405024,0.9943071390678024,0.9943071390678024,-0.9942944073286312,-0.9942944073286312,0.615,3.69
2C,1.0,14,4,0.0027034617600852,6,0.0027034617600852,0.9909879940690728,0.9909879940690728,-0.994628394944872,-0.994628394944872,0.615,3.69
2C,1.0,15,3,0.0107207060684741,4,0.0107207060684741,0.9687028335352744,0.9687028335352744,-0.9921220441941864,-0.9921220441941864,0.615,2.46
